"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"86911879770939392","","7923542","2011-07-01 21:39:41 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@markriffey what time is good?","","","",""
"86855693818281984","","","2011-07-01 17:56:25 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","headed home for the 4th, if anybody wants to chill...let me know","","","",""
"84863117015785472","","","2011-06-26 05:58:38 +0000","web","sqlite - flex - drag and drop - native drag events : this is getting to be interesting","","","",""
"82883548675186689","82810612027105280","7923542","2011-06-20 18:52:32 +0000","web","@MarkRiffey Already developing in Flash Builder, no big deal","","","",""
"82476936386969600","","","2011-06-19 15:56:48 +0000","web","done with Shakespeare [hopefully]","","","",""
"81713985463926784","81599281848532992","15436489","2011-06-17 13:25:06 +0000","web","@ee1013 very nice dining choice!","","","",""
"78816858488324096","","","2011-06-09 13:32:58 +0000","web","Woot: Tweet 300!!!","","","",""
"77415022829121536","","7923542","2011-06-05 16:42:34 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@markriffey this is very true...ill still be out for another 5 months tho","","","",""
"77388174065807360","77385155311972352","7923542","2011-06-05 14:55:53 +0000","web","@MarkRiffey almost 3 weeks out of surgery, able to walk (no crutches), and without a brace (if on flat ground & in a controlled environment)","","","",""
"77378190582095872","","","2011-06-05 14:16:12 +0000","web","Summer class starts up tomorrow - BOO","","","",""
"75916229520531456","","","2011-06-01 13:26:54 +0000","web","RT @MarkRiffey: RT @HarveyMackay: If everyone in your network is the same as you, it isn't a network, it's an anthill.  #networking #success","75905655118118912","7923542","2011-06-01 12:44:53 +0000",""
"75916101158043648","75757822180212736","158215101","2011-06-01 13:26:23 +0000","web","@duckydork101 It's so cute!","","","",""
"75193010576556032","","","2011-05-30 13:33:05 +0000","web","RT @outsideshane: Can customer service be helpful in 140 characters? http://bit.ly/g1opzh","75068178203545600","20204100","2011-05-30 05:17:03 +0000",""
"73976497991458817","73972687499829248","158215101","2011-05-27 04:59:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@duckydork101 it was similar to the first, yet still entertaining","","","",""
"73971370152833024","","","2011-05-27 04:38:43 +0000","web","Just saw it, can't say I was impressed, but overall: entertaining #HangoverII","","","",""
"73181065023459328","73148392401932288","45477797","2011-05-25 00:18:20 +0000","web","@claire80991 like","","","",""
"72015774159613952","71809200849825792","158215101","2011-05-21 19:07:53 +0000","web","@duckydork101 and what is that reason?","","","",""
"71314215167721472","","7923542","2011-05-19 20:40:08 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@markriffey full recovery is expected indeed","","","",""
"71300572120219648","71298437882191872","7923542","2011-05-19 19:45:55 +0000","web","@MarkRiffey Oh, I suppose I should probably announce that I tore my ACL and MCL about a month ago, just got out of surgery Tuesday...OUCH","","","",""
"71277493805531136","","","2011-05-19 18:14:13 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","50 hrs out, still hurts","","","",""
"70276912903229442","","","2011-05-16 23:58:16 +0000","web","so, fire alarm 3:30; AM, what is happing to this world?","","","",""
"69807907381846017","","","2011-05-15 16:54:36 +0000","web","its amazing what computers will do when you don't have patience.
Here goes re-mapping 200-some files","","","",""
"67644914401423360","","","2011-05-09 17:39:39 +0000","web","Made it home and back for mother's day.","","","",""
"66587956755959809","","","2011-05-06 19:39:40 +0000","web","http://i.imgur.com/EIMlJ.gif
[lols]","","","",""
"65807475714170880","65800022343684096","7923542","2011-05-04 15:58:19 +0000","web","@MarkRiffey Thanks Mark","","","",""
"65799964424536064","","","2011-05-04 15:28:28 +0000","web","Halfway through school, kind of exciting, yet a downer at the same time","","","",""
"65550069247643648","","","2011-05-03 22:55:29 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","one more...here we come","","","",""
"65458468240359424","","","2011-05-03 16:51:29 +0000","web","3v 2^ [3 down, 2 to go]","","","",""
"65126265585270784","","","2011-05-02 18:51:26 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","two down 3 to go","","","",""
"65070572203290625","","","2011-05-02 15:10:08 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","and so the countdowns begin, 1 down 4 to go","","","",""
"62599073580060672","","","2011-04-25 19:29:16 +0000","web","Back in capital city for a few months","","","",""
"61323381219401728","","","2011-04-22 07:00:08 +0000","web","Back in ctown for easter.  Anyone from the good old days want to chill?","","","",""
"54690532802306048","54687250872672256","45477797","2011-04-03 23:43:33 +0000","web","@claire80991 just a few more weeks","","","",""
"54447423745036288","","","2011-04-03 07:37:32 +0000","web","@thepennelopy 1:37","","","",""
"49336965337845760","","","2011-03-20 05:10:23 +0000","web","you say legit: -inurl:(htm|html|php) intitle:”index of” +”last modified” +”parent directory” +description +size +(wma|mp3) “artist or song”","","","",""
"49218858002812929","","","2011-03-19 21:21:04 +0000","web","My name is Nathan Woods unless you want to be funny then my name is Nattius Maximus.","","","",""
"48634632270393344","","","2011-03-18 06:39:34 +0000","web","Whoa - crazy rendering - http://youtu.be/watch?v=pf480SUuRxY","","","",""
"47004508512980992","","","2011-03-13 18:42:02 +0000","web","BOO - math","","","",""
"45639932785590273","","","2011-03-10 00:19:42 +0000","web","Chromium OS, in Phoenix AZ - Vacation fun","","","",""
"44274072665858049","","","2011-03-06 05:52:16 +0000","web","Staying in Utah for the evening, all is well.","","","",""
"42046245480570880","","7923542","2011-02-28 02:19:40 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@markriffey there is a reason its not available for the general public","","","",""
"42024417114456064","","","2011-02-28 00:52:56 +0000","web","Surfin' da net on Chromium OS...NBD","","","",""
"41399202928005120","","","2011-02-26 07:28:33 +0000","web","Chromium OS, lets do it!","","","",""
"40068296355229696","","","2011-02-22 15:20:00 +0000","web","bring on another school week...yay...not","","","",""
"39066848494497792","","","2011-02-19 21:00:37 +0000","web","boo...anger issues","","","",""
"38850528674971648","","","2011-02-19 06:41:02 +0000","web","Funny story, I love computers...Computers hate me...I hate computers that hate me...what is wrong with this picture?","","","",""
"38264942973030400","","7923542","2011-02-17 15:54:07 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@MarkRiffey sounds good...if im around, ill let ya know","","","",""
"38263718177550336","","7923542","2011-02-17 15:49:15 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@MarkRiffey not quite sure yet....have any ideas","","","",""
"38093026454810624","","7923542","2011-02-17 04:30:59 +0000","web","@MarkRiffey aww, remembering the bacon back and forths,..good stuff","","","",""
"37183994105692160","","","2011-02-14 16:18:49 +0000","web","last 10 hours, are we ready to pull it out?","","","",""
"36987954819760128","","","2011-02-14 03:19:50 +0000","web","paper writing is too much to handle...erg","","","",""
"36918211429531648","","","2011-02-13 22:42:42 +0000","web","and we are broke, a whole weekend for nothing...we will see","","","",""
"36835766298615808","","","2011-02-13 17:15:05 +0000","web","more paper writing...yay?","","","",""
"36249127465521152","","","2011-02-12 02:24:00 +0000","web","bustin' into model 2 math","","","",""
"35523645933617152","35516998792253440","45477797","2011-02-10 02:21:11 +0000","web","@claire80991 which gaydar?","","","",""
"34059888900440065","34059535983321088","45477797","2011-02-06 01:24:44 +0000","web","@claire80991 well, you never gave me your cell number, so we can't txt","","","",""
"34058842677448704","","45477797","2011-02-06 01:20:35 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@claire80991 well im super excited that youll be watching it with me","","","",""
"34057649314070528","","45477797","2011-02-06 01:15:51 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@claire80991 but i dont want to have to worry about anything during #thebiggame","","","",""
"34057022169292800","34056868796043264","45477797","2011-02-06 01:13:21 +0000","web","@claire80991 probably not...boo homework","","","",""
"34056350686257152","34055094496395264","45477797","2011-02-06 01:10:41 +0000","web","@claire80991 when does that start?","","","",""
"34052241069445120","34011185879715840","45477797","2011-02-06 00:54:21 +0000","web","@claire80991 break time?","","","",""
"32998452866711552","","","2011-02-03 03:06:58 +0000","web","Today, was long and interesting, but now just chillin' at desk","","","",""
"28011153598713856","28010498255486976","20204100","2011-01-20 08:49:14 +0000","web","Its this chocolate covered bacon and Ice cream?  Can you say AWESOME! @outsideshane @marcriffey @doepic_shit","","","",""
"26516217753767936","26457251581534208","7923542","2011-01-16 05:48:53 +0000","web","@MarkRiffey Thats pretty awesome","","","",""
"26311452197396481","26311281602469889","90499764","2011-01-15 16:15:13 +0000","web","@outsidesammi at least its not a speeding ticket for you","","","",""
"25980518042435585","","","2011-01-14 18:20:12 +0000","web","I has a funny: http://www.youtube.com/watch?v=kAG39jKi0lI","","","",""
"25028068384972800","","","2011-01-12 03:15:31 +0000","web","RT @hak5darren: &lt;!-- Gotta love it! :) --&gt; RT @dave_rel1k Home Depot was screwed. Website hacked dating back to 2009, just noticed ...","25026744981393410","1688461","2011-01-12 03:10:15 +0000",""
"24727087461957632","","","2011-01-11 07:19:31 +0000","web","BtN StR PtP - I guess I have a ways to go, but this is still pretty awesome","","","",""
"24342153308143616","","","2011-01-10 05:49:56 +0000","web","putty ssh session crashing after an hour, any Ideas?","","","",""
"23172220184436736","","","2011-01-07 00:21:02 +0000","web","tunnels tunneling is pretty awesome!!!","","","",""
"22343418092978176","22340592025468928","7923542","2011-01-04 17:27:40 +0000","web","@MarkRiffey winamp, it really whips the lama's @$$","","","",""
"19990469832351744","","","2010-12-29 05:37:54 +0000","web","Hopefully the weather will hold off for 15 more hrs","","","",""
"18541225111982080","","","2010-12-25 05:39:07 +0000","web","RT @Snubs: Merry Christmas everyone!","18538949450403840","14203895","2010-12-25 05:30:04 +0000",""
"18538247713980416","","","2010-12-25 05:27:17 +0000","web","Twas the night before Christmas, when all through the house Not a creature was stirring, not even a mouse - Merry Christmas Everyone!","","","",""
"18168492536627200","","","2010-12-24 04:58:00 +0000","web","yay, 4.000 GPA 3rd semester at college","","","",""
"18160667345289216","","","2010-12-24 04:26:55 +0000","web","boo, flat tires","","","",""
"17683719506632704","17675235180421120","90499764","2010-12-22 20:51:41 +0000","web","@outsidesammi didn't that snake cost $12?","","","",""
"17280696120770561","17277562564648960","7923542","2010-12-21 18:10:13 +0000","web","@MarkRiffey T41 will be blessed with my presence this evening","","","",""
"15079716155297792","","","2010-12-15 16:24:19 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","made it through security, off to the GA","","","",""
"14870220506136576","","","2010-12-15 02:31:51 +0000","web","Packing for trip to Rome, GA.  I thought the stress was supposed to end when school ended - I guess not.","","","",""
"11328869600591872","","","2010-12-05 07:59:47 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Can you say ""Hello Rome""?","","","",""
"4549626183028736","","","2010-11-16 15:01:30 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","oh, and by the way: It is snowing in Helena!","","","",""
"2058235217448961","","","2010-11-09 18:01:36 +0000","web","Whoa, its been a while since I last tweeted, so I figured I would tweet during class","","","",""
"20559596270","","","2010-08-07 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","only 14 miles into montana--already feels like home","","","",""
"16807816301","","","2010-06-22 00:00:00 +0000","web","Just checking in, seeing if people actually use twitter...jk","","","",""
"16060314055","","","2010-06-13 00:00:00 +0000","web","fyi, organizing over 3,000 songs, takes a long time","","","",""
"15849248252","15848354059","16610609","2010-06-10 00:00:00 +0000","web","@outsidehilary sharp stick - what?","","","",""
"15285649338","","","2010-06-02 00:00:00 +0000","web","If anyone is down in the Logan Utah area, let me know!  I'm so bored","","","",""
"14707288525","","","2010-05-25 00:00:00 +0000","web","RT @MarkRiffey: Seriously cold (yet deserved): http://is.gd/coONl #oilspill","14707117446","7923542","2010-05-25 17:32:46 +0000",""
"13937011369","","82145145","2010-05-13 00:00:00 +0000","web","@outsideamy your not supposed to tweet that you didn't get a root canal, the boss might call you back in...lol","","","",""
"13261634946","","","2010-05-02 00:00:00 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","Just played a game of #MSTetris and got a score of 300, check out @bignatewoods to see what is going on","","","",""
"12549142244","","","2010-04-21 00:00:00 +0000","web","hooray vehicle problems (more like incompetent driver problems)","","","",""
"12266963540","12266616112","15436489","2010-04-16 00:00:00 +0000","web","@ee1013 Good night cousin","","","",""
"12148826033","","","2010-04-14 00:00:00 +0000","web","I got counted","","","",""
"12125559364","","","2010-04-13 00:00:00 +0000","web","woot, managing summer housing from 7 hrs away","","","",""
"12024226571","","","2010-04-12 00:00:00 +0000","web","Finally finishes homework and wishes cousin happy birthday, talk about a lame weekend","","","",""
"11967169724","","","2010-04-11 00:00:00 +0000","web","Sitting in my dorm, doing homework.  Exciting life eh?","","","",""
"11958154625","11956634860","82145145","2010-04-10 00:00:00 +0000","web","@outsideamy did I miss your birthday?  sorry, but here is a late Happy Birthday","","","",""
"11852270062","11840855342","15436489","2010-04-09 00:00:00 +0000","web","@ee1013 wow, that would be awesome.  Yea it went through all 4 seasons today","","","",""
"11853007515","","","2010-04-09 00:00:00 +0000","web","Universities need to collaborate on REU's and their acceptance dates!! Missed one by 50 minuets","","","",""
"11800304731","","","2010-04-08 00:00:00 +0000","web","whoa, passed tweet 200 without even noticing, I suppose that doesn't make me any more important though.","","","",""
"11801978451","11801187845","7923542","2010-04-08 00:00:00 +0000","web","@MarkRiffey thanks mark","","","",""
"11810412160","","","2010-04-08 00:00:00 +0000","web","@thepennelopy whoa, thats a ton!!!","","","",""
"11810539435","","","2010-04-08 00:00:00 +0000","web","Recent question popped into my head, I wonder if anyone has ever tweeted their own password?","","","",""
"11810597193","","","2010-04-08 00:00:00 +0000","web","#dnsissexy because it just works!!!","","","",""
"11840654259","","","2010-04-08 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","it snows in helena","","","",""
"11740559649","","","2010-04-07 00:00:00 +0000","web","Yarg, Homework :(","","","",""
"11560720235","","","2010-04-04 00:00:00 +0000","web","RT @ee1013: BUTLER ROCKS!!!!! WE ARE UNSTOPABLE!! :)","11560619067","15436489","2010-04-04 00:32:36 +0000",""
"11569392323","11559087443","7923542","2010-04-04 00:00:00 +0000","web","@MarkRiffey nice","","","",""
"11569433775","","","2010-04-04 00:00:00 +0000","<a href=""http://twitgoo.com"" rel=""nofollow"">twitgoo</a>","thats pretty @thepennelopy (re: http://twitgoo.com/mszee)","","","",""
"11597573874","","","2010-04-04 00:00:00 +0000","web","Happy Easter","","","",""
"11509986193","","","2010-04-03 00:00:00 +0000","web","Makes it home safely","","","",""
"11546598372","11546317821","90499764","2010-04-03 00:00:00 +0000","web","@outsidesammi sounds like my kind of response","","","",""
"11549409915","","","2010-04-03 00:00:00 +0000","web","Yay vba and random method call requirements","","","",""
"11481543044","11448132444","82145145","2010-04-02 00:00:00 +0000","web","@outsideamy Whoa, thats A long field trip, what is that, like 4 blocks?","","","",""
"11481603790","","","2010-04-02 00:00:00 +0000","web","Leaving School soon,  Headed home for Easter!!!","","","",""
"11353809981","","","2010-03-31 00:00:00 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","And i go to bed","","","",""
"11172464122","","","2010-03-28 00:00:00 +0000","web","I think it's been a while sense Ive last tweeted, well here ya go!  I TWEET!  oh, and life is going well","","","",""
"9434880298","","","2010-02-21 00:00:00 +0000","web","thought I'd check out the twitter-sphere once in a while, hows life for the rest of us?","","","",""
"8154005568","","","2010-01-24 00:00:00 +0000","web","morning, from top bunk of guad 208","","","",""
"8164125623","","","2010-01-24 00:00:00 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@ThePennelopy and why is that?","","","",""
"7654756378","","","2010-01-12 00:00:00 +0000","web","Wonders if OM office figured out FTP?","","","",""
"7661215476","7656616204","16610609","2010-01-12 00:00:00 +0000","web","@outsidehilary dang","","","",""
"7631570771","","","2010-01-11 00:00:00 +0000","web","ARG!!!...first day of school back at cc  :(","","","",""
"7599013304","","","2010-01-10 00:00:00 +0000","web","Wonders If I should go buy books or not","","","",""
"7599023524","","","2010-01-10 00:00:00 +0000","web","Tweet 181 baby, movin' on up, eh?","","","",""
"7559998978","","","2010-01-09 00:00:00 +0000","web","Finally realize how slow the txt twitter updates really are, sorry every one...Back in Helena, Safe and Sound;  and OM servers running well","","","",""
"7368933775","","","2010-01-04 00:00:00 +0000","web","Heads back in 2 hrs","","","",""
"7368946630","","","2010-01-04 00:00:00 +0000","web","Hope all you High Schoolers have fun today...lol","","","",""
"7379868768","","","2010-01-04 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Welcomes himself+1 home for the last week of break","","","",""
"7346547958","","","2010-01-03 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Welcomes himself back to helena for a while","","","",""
"7210429511","","","2009-12-30 00:00:00 +0000","web","RT @outsidehilary: Shyamali from American Idol just got a job at the new restaurant in my office building! http://bit.ly/8KsgQm #mttalen ...","7209136577","16610609","2009-12-30 21:19:47 +0000",""
"7131236759","","","2009-12-28 00:00:00 +0000","web","Bulldog for lunch? sounds interesting...","","","",""
"6898609750","","","2009-12-21 00:00:00 +0000","web","Good Morning, Actually have to work today, AWESOME!","","","",""
"6746812291","","","2009-12-17 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","made it back to cf, safe and sound","","","",""
"6730789833","","","2009-12-16 00:00:00 +0000","web","heads home today, ready or not here I come","","","",""
"6687313295","","","2009-12-15 00:00:00 +0000","web","Ready or not, Multi-variable Calculus, Here I come...Or did I say that backwards??? WHO KNOWS?","","","",""
"6695724860","6687333210","20204100","2009-12-15 00:00:00 +0000","web","@outsideshane Not much, heading home on Wednesday, just FYI","","","",""
"6699191848","","","2009-12-15 00:00:00 +0000","web","final test #2 - 45 min and done!~ why do we get two hours for these finals when they can be done in less than class time","","","",""
"6651601956","","","2009-12-14 00:00:00 +0000","web","hooray, another party where I am the designated driver","","","",""
"6663693264","","","2009-12-14 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","first test: 45 min and done","","","",""
"6531557690","","","2009-12-10 00:00:00 +0000","web","roommates are just awesome...NOT!!!","","","",""
"6532157754","","","2009-12-10 00:00:00 +0000","web","Squeez Bacon® = awesome!!! - http://bit.ly/gXTi","","","",""
"6439173683","","","2009-12-07 00:00:00 +0000","web","Maybe I should tweet more, @markriffey has 6 for the past six hours, any thoughts?","","","",""
"6439215435","6439184051","7923542","2009-12-07 00:00:00 +0000","web","@MarkRiffey compiles?","","","",""
"6439325324","6439255672","7923542","2009-12-07 00:00:00 +0000","web","@MarkRiffey oh, yea, compiling defiantly allows extra time to do fun stuff","","","",""
"6374397287","","","2009-12-05 00:00:00 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","http://twitpic.com/s9h5z - #noshavenovember end of month","","","",""
"6321445296","","","2009-12-04 00:00:00 +0000","web","another COLD practice","","","",""
"6263605363","","","2009-12-02 00:00:00 +0000","web","Sleep. What? Oh, I don't need that!","","","",""
"6127558091","","","2009-11-28 00:00:00 +0000","web","grizzly adams is not impressed","","","",""
"6135196705","6130287538","7923542","2009-11-28 00:00:00 +0000","web","@MarkRiffey im bearded","","","",""
"6140228737","","","2009-11-28 00:00:00 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","In rought","","","",""
"6145565624","","","2009-11-28 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","hello helena","","","",""
"6113395856","6104539335","7923542","2009-11-27 00:00:00 +0000","web","@MarkRiffey dont think i can make it over to mikes project, 5 paga paper due monday...can i catch up with ya before tomorrow?","","","",""
"6116881809","6114888950","7923542","2009-11-27 00:00:00 +0000","web","@MarkRiffey sounds good, when is a good time for you?","","","",""
"6073414271","","","2009-11-26 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","is in c-town","","","",""
"6082804788","","","2009-11-26 00:00:00 +0000","web","Happy Thanksgiving","","","",""
"6090302128","6073907684","7923542","2009-11-26 00:00:00 +0000","web","@MarkRiffey what will we be doing, and for how long?","","","",""
"6051480655","","","2009-11-25 00:00:00 +0000","web","heads home this evening","","","",""
"5949701523","","16610609","2009-11-22 00:00:00 +0000","web","@outsidehilary @outsideshane hello?","","","",""
"5950154797","5950003313","16610609","2009-11-22 00:00:00 +0000","web","@outsidehilary did you get my email?","","","",""
"5889836775","5885970188","16610609","2009-11-20 00:00:00 +0000","web","@outsidehilary @outsideshane hello?","","","",""
"5844556539","","","2009-11-19 00:00:00 +0000","web","cc rot serves thanksgiving dinner early? sounds like a plot against us","","","",""
"5754448764","","","2009-11-16 00:00:00 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","http://twitpic.com/ppn4z - #noshavenovember Week 2;","","","",""
"5779320184","","","2009-11-16 00:00:00 +0000","web","checked twitter and facebook and everything else; time for homework","","","",""
"5739640732","","","2009-11-15 00:00:00 +0000","web","works on magic","","","",""
"5713063738","","","2009-11-14 00:00:00 +0000","web","lives another day","","","",""
"5673231669","","","2009-11-13 00:00:00 +0000","web","takes a sip of water","","","",""
"5651249958","","","2009-11-12 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","google rids itself of ""il feeling lucky""  erg","","","",""
"5657928018","","","2009-11-12 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","it snows","","","",""
"5573588305","5549567762","7923542","2009-11-10 00:00:00 +0000","web","@MarkRiffey try 6 in a week","","","",""
"5593782880","","","2009-11-10 00:00:00 +0000","web","just whipped a math test *I think","","","",""
"5596253245","","","2009-11-10 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","music for class sounds like a good trade to me","","","",""
"5597164019","5576161577","7923542","2009-11-10 00:00:00 +0000","web","@MarkRiffey Bacon salt = awesome","","","",""
"5549152343","5524660801","7923542","2009-11-09 00:00:00 +0000","web","@MarkRiffey having to write so many papers...evil instructors","","","",""
"5521966545","5493955007","7923542","2009-11-08 00:00:00 +0000","web","@MarkRiffey Undefeated","","","",""
"5493802292","5442106148","16610609","2009-11-07 00:00:00 +0000","web","@outsidehilary they are fine...","","","",""
"5441871833","","","2009-11-05 00:00:00 +0000","web","sat out on football practice today...OUCH","","","",""
"5408509922","5397611165","15436489","2009-11-04 00:00:00 +0000","web","@ee1013 I'll have to rember that","","","",""
"5378343539","","","2009-11-03 00:00:00 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","http://twitpic.com/o2j69 - #noshavenovember Week 0; Day 2","","","",""
"5397336001","","","2009-11-03 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","just got raped by a math problem","","","",""
"5363936984","","","2009-11-02 00:00:00 +0000","web","Happy Halloween (plus a day, seven hours, 29 minutes, and 33 seconds) + (another hour for the daylights savings time conversion)","","","",""
"5308878108","5301603981","7923542","2009-10-31 00:00:00 +0000","web","@MarkRiffey Awesome List!!!","","","",""
"5224210438","","","2009-10-28 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","it snows","","","",""
"5190841214","5153690774","44801679","2009-10-27 00:00:00 +0000","web","@loverj1973 - thanks","","","",""
"5141051181","5129461692","44801679","2009-10-25 00:00:00 +0000","web","@loverj1973 no, just ... not really","","","",""
"5147446276","","","2009-10-25 00:00:00 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","http://twitpic.com/mvtv0 - What I have to wake up to","","","",""
"5118082366","","","2009-10-24 00:00:00 +0000","web","falls short of his own expectations this evening","","","",""
"5132866626","","","2009-10-24 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","just barley won the game","","","",""
"5087192889","","","2009-10-23 00:00:00 +0000","web","is tutoring the world tonight","","","",""
"5032600706","5030489738","20204100","2009-10-21 00:00:00 +0000","web","@outsideshane dang...I missed Taco Tuesday... :(","","","",""
"5044057144","","","2009-10-21 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","and a thick fog roles over the cc campus","","","",""
"5046989461","5046148647","44801679","2009-10-21 00:00:00 +0000","web","@loverj1973 not so awesome over here","","","",""
"5009377903","","","2009-10-20 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","let's see how this ""law abiding citizen"" movie is.","","","",""
"5012680549","","","2009-10-20 00:00:00 +0000","web","its a good one...that's for sure","","","",""
"4990683075","","","2009-10-19 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","I don't want to get up today :(
Alot going on in my head (not much actually hapening)","","","",""
"4997595969","","","2009-10-19 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","its a beautifull day in the neighborhood","","","",""
"4967781297","","","2009-10-18 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","""gets"" to run a 5k today","","","",""
"4935042252","","","2009-10-17 00:00:00 +0000","web","eek; massive twitter conversation @outsideshane @outsidehilary","","","",""
"4946328453","","","2009-10-17 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","hello Diggers","","","",""
"4947529111","","","2009-10-17 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","i think yall can see the carroll game on collegefans.com or something like that","","","",""
"4948090286","","","2009-10-17 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","thats collegefanz.com","","","",""
"4909684408","4899747487","16610609","2009-10-16 00:00:00 +0000","web","@outsidehilary eek,  my eyes","","","",""
"4849776525","4842715457","20204100","2009-10-14 00:00:00 +0000","web","@outsideshane my pleasure","","","",""
"4798098126","","","2009-10-12 00:00:00 +0000","web","WOOT--tweet 101","","","",""
"4776601191","","","2009-10-11 00:00:00 +0000","web","heads back to CC in the AM--visit was awesome--sorry if I missed ya, catch ya next time","","","",""
"4788819374","","","2009-10-11 00:00:00 +0000","web","back in CC--safe trip","","","",""
"4735496839","","","2009-10-09 00:00:00 +0000","web","back in c-town","","","",""
"4701858786","","","2009-10-08 00:00:00 +0000","web","Finished updated and adding logos to home page @outsideshane @outsidehilary  check em out  outsidemedia.com","","","",""
"4683241448","","","2009-10-07 00:00:00 +0000","web","first snow at CC","","","",""
"4524565965","4498370190","20204100","2009-10-01 00:00:00 +0000","web","@outsideshane I am ready...bring the pain","","","",""
"4498173504","","","2009-09-30 00:00:00 +0000","web","first day of rain at CC...the intern has mixed feeling on this phenomena","","","",""
"4498213468","4463703316","20204100","2009-09-30 00:00:00 +0000","web","@outsideshane Weekend was good.  I have this next week off school...so if you folkes need anything done on by end...just let me know","","","",""
"4463658021","4461931743","20204100","2009-09-29 00:00:00 +0000","web","@outsideshane @outsidehilary How was the trip?","","","",""
"4404658716","","","2009-09-26 00:00:00 +0000","web","carroll won the game","","","",""
"4350860425","","16610609","2009-09-24 00:00:00 +0000","web","@outsidehilary , @outsideshane - found work around for codec issue","","","",""
"4310509624","4304753243","16610609","2009-09-23 00:00:00 +0000","web","@outsidehilary 's codecs are in the process of ... idk where Im going with this.
I'm workin on your box","","","",""
"4141552189","","","2009-09-21 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","lays awake...pondering","","","",""
"4126479608","","","2009-09-20 00:00:00 +0000","web","awakes","","","",""
